id,community,alpha,beta
760,43,1.0,0.4
761,10,1.0,0.4
762,9,1.0,0.4
763,19,1.0,0.4
764,44,1.0,0.4
765,40,1.0,0.4
766,49,1.0,0.4
767,47,1.0,0.4
768,45,1.0,0.4
769,46,1.0,0.4
770,13,1.0,0.4
771,49,1.0,0.4
772,4,1.0,0.4
773,6,1.0,0.4
774,14,1.0,0.4
775,31,1.0,0.4
776,48,1.0,0.4
777,49,1.0,0.4
778,44,1.0,0.4
779,42,1.0,0.4
780,30,1.0,0.4
781,41,1.0,0.4
782,40,1.0,0.4
783,45,1.0,0.4
784,19,1.0,0.4
785,40,1.0,0.4
786,44,1.0,0.4
787,28,1.0,0.4
788,34,1.0,0.4
789,48,1.0,0.4
790,5,1.0,0.4
791,44,1.0,0.4
792,27,1.0,0.4
793,43,1.0,0.4
794,42,1.0,0.4
795,13,1.0,0.4
796,45,1.0,0.4
797,40,1.0,0.4
798,31,1.0,0.4
799,43,1.0,0.4
800,44,1.0,0.4
801,42,1.0,0.4
802,47,1.0,0.4
803,45,1.0,0.4
804,40,1.0,0.4
805,37,1.0,0.4
806,44,1.0,0.4
807,47,1.0,0.4
808,50,1.0,0.4
809,45,1.0,0.4
810,44,1.0,0.4
811,48,1.0,0.4
812,45,1.0,0.4
813,48,1.0,0.4
814,37,1.0,0.4
815,45,1.0,0.4
816,49,1.0,0.4
817,47,1.0,0.4
818,44,1.0,0.4
819,45,1.0,0.4
820,51,1.0,0.4
821,6,1.0,0.4
822,48,1.0,0.4
823,40,1.0,0.4
824,16,1.0,0.4
825,38,1.0,0.4
826,45,1.0,0.4
827,17,1.0,0.4
828,51,1.0,0.4
829,48,1.0,0.4
830,21,1.0,0.4
831,3,1.0,0.4
832,45,1.0,0.4
833,40,1.0,0.4
834,52,1.0,0.4
835,48,1.0,0.4
836,48,1.0,0.4
837,19,1.0,0.4
838,47,1.0,0.4
839,33,1.0,0.4
840,48,1.0,0.4
841,37,1.0,0.4
842,26,1.0,0.4
843,24,1.0,0.4
844,38,1.0,0.4
845,45,1.0,0.4
846,14,1.0,0.4
847,49,1.0,0.4
848,43,1.0,0.4
849,44,1.0,0.4
850,24,1.0,0.4
851,37,1.0,0.4
852,37,1.0,0.4
853,16,1.0,0.4
854,44,1.0,0.4
855,44,1.0,0.4
856,40,1.0,0.4
857,44,1.0,0.4
858,4,1.0,0.4
859,45,1.0,0.4
860,49,1.0,0.4
861,5,1.0,0.4
862,16,1.0,0.4
863,25,1.0,0.4
864,52,1.0,0.4
865,45,1.0,0.4
866,24,1.0,0.4
867,46,1.0,0.4
868,26,1.0,0.4
869,37,1.0,0.4
870,41,1.0,0.4
871,7,1.0,0.4
872,37,1.0,0.4
873,24,1.0,0.4
874,39,1.0,0.4
875,32,1.0,0.4
876,24,1.0,0.4
877,47,1.0,0.4
878,49,1.0,0.4
879,3,1.0,0.4
880,45,1.0,0.4
881,29,1.0,0.4
882,8,1.0,0.4
883,49,1.0,0.4
884,34,1.0,0.4
885,37,1.0,0.4
886,45,1.0,0.4
887,42,1.0,0.4
888,35,1.0,0.4
889,47,1.0,0.4
890,6,1.0,0.4
891,34,1.0,0.4
892,49,1.0,0.4
893,34,1.0,0.4
894,5,1.0,0.4
895,45,1.0,0.4
896,51,1.0,0.4
897,8,1.0,0.4
898,1,1.0,0.4
899,12,1.0,0.4
900,49,1.0,0.4
901,7,1.0,0.4
902,11,1.0,0.4
903,42,1.0,0.4
904,33,1.0,0.4
905,44,1.0,0.4
906,48,1.0,0.4
907,37,1.0,0.4
908,48,1.0,0.4
909,47,1.0,0.4
910,54,1.0,0.4
911,40,1.0,0.4
912,45,1.0,0.4
913,40,1.0,0.4
914,49,1.0,0.4
915,4,1.0,0.4
916,23,1.0,0.4
917,48,1.0,0.4
918,48,1.0,0.4
919,49,1.0,0.4
920,39,1.0,0.4
921,45,1.0,0.4
922,40,1.0,0.4
923,38,1.0,0.4
924,49,1.0,0.4
925,49,1.0,0.4
926,45,1.0,0.4
927,45,1.0,0.4
928,34,1.0,0.4
929,43,1.0,0.4
930,45,1.0,0.4
931,45,1.0,0.4
932,51,1.0,0.4
933,43,1.0,0.4
934,38,1.0,0.4
935,47,1.0,0.4
936,48,1.0,0.4
937,44,1.0,0.4
938,14,1.0,0.4
939,39,1.0,0.4
940,39,1.0,0.4
941,18,1.0,0.4
942,34,1.0,0.4
943,22,1.0,0.4
944,5,1.0,0.4
945,42,1.0,0.4
946,35,1.0,0.4
947,37,1.0,0.4
948,36,1.0,0.4
949,45,1.0,0.4
950,51,1.0,0.4
951,40,1.0,0.4
952,43,1.0,0.4
953,49,1.0,0.4
954,43,1.0,0.4
955,48,1.0,0.4
956,40,1.0,0.4
957,40,1.0,0.4
958,24,1.0,0.4
959,12,1.0,0.4
960,19,1.0,0.4
961,3,1.0,0.4
962,41,1.0,0.4
963,45,1.0,0.4
964,43,1.0,0.4
965,3,1.0,0.4
966,24,1.0,0.4
967,43,1.0,0.4
968,24,1.0,0.4
969,39,1.0,0.4
970,43,1.0,0.4
971,51,1.0,0.4
972,33,1.0,0.4
973,35,1.0,0.4
974,48,1.0,0.4
975,15,1.0,0.4
976,49,1.0,0.4
977,46,1.0,0.4
978,47,1.0,0.4
979,40,1.0,0.4
980,49,1.0,0.4
981,49,1.0,0.4
982,54,1.0,0.4
983,41,1.0,0.4
984,42,1.0,0.4
985,2,1.0,0.4
986,46,1.0,0.4
987,49,1.0,0.4
988,40,1.0,0.4
989,1,1.0,0.4
990,45,1.0,0.4
991,44,1.0,0.4
992,26,1.0,0.4
993,2,1.0,0.4
994,16,1.0,0.4
995,16,1.0,0.4
996,29,1.0,0.4
997,38,1.0,0.4
998,27,1.0,0.4
999,14,1.0,0.4
1000,40,1.0,0.4
1001,45,1.0,0.4
1002,17,1.0,0.4
1003,36,1.0,0.4
1004,10,1.0,0.4
0,57,1.0,0.35
1,57,1.0,0.35
2,46,1.0,0.35
3,46,1.0,0.35
4,46,1.0,0.35
5,67,1.0,0.35
6,46,1.0,0.35
7,41,1.0,0.35
8,41,1.0,0.35
9,41,1.0,0.35
10,67,1.0,0.35
11,41,1.0,0.35
12,41,1.0,0.35
13,67,1.0,0.35
14,58,1.0,0.35
15,50,1.0,0.35
16,67,1.0,0.35
17,67,1.0,0.35
18,57,1.0,0.35
19,41,1.0,0.35
20,67,1.0,0.35
21,67,1.0,0.35
22,50,1.0,0.35
23,44,1.0,0.35
24,44,1.0,0.35
25,44,1.0,0.35
26,44,1.0,0.35
27,44,1.0,0.35
28,67,1.0,0.35
29,44,1.0,0.35
30,44,1.0,0.35
31,44,1.0,0.35
32,44,1.0,0.35
33,44,1.0,0.35
34,44,1.0,0.35
35,44,1.0,0.35
36,44,1.0,0.35
37,44,1.0,0.35
38,44,1.0,0.35
39,44,1.0,0.35
40,44,1.0,0.35
41,67,1.0,0.35
42,67,1.0,0.35
43,41,1.0,0.35
44,41,1.0,0.35
45,50,1.0,0.35
46,67,1.0,0.35
47,44,1.0,0.35
48,44,1.0,0.35
49,46,1.0,0.35
50,46,1.0,0.35
51,58,1.0,0.35
52,57,1.0,0.35
53,58,1.0,0.35
54,46,1.0,0.35
55,46,1.0,0.35
56,46,1.0,0.35
57,46,1.0,0.35
58,46,1.0,0.35
59,46,1.0,0.35
60,48,1.0,0.35
61,48,1.0,0.35
62,67,1.0,0.35
63,46,1.0,0.35
64,67,1.0,0.35
65,58,1.0,0.35
66,55,1.0,0.35
67,59,1.0,0.35
68,67,1.0,0.35
69,59,1.0,0.35
70,46,1.0,0.35
71,46,1.0,0.35
72,56,1.0,0.35
73,57,1.0,0.35
74,57,1.0,0.35
75,44,1.0,0.35
76,44,1.0,0.35
77,67,1.0,0.35
78,67,1.0,0.35
79,67,1.0,0.35
80,67,1.0,0.35
81,67,1.0,0.35
82,67,1.0,0.35
83,67,1.0,0.35
84,67,1.0,0.35
85,57,1.0,0.35
86,67,1.0,0.35
87,67,1.0,0.35
88,46,1.0,0.35
89,46,1.0,0.35
90,59,1.0,0.35
91,55,1.0,0.35
92,59,1.0,0.35
93,67,1.0,0.35
94,58,1.0,0.35
95,58,1.0,0.35
96,67,1.0,0.35
97,50,1.0,0.35
98,50,1.0,0.35
99,50,1.0,0.35
100,50,1.0,0.35
101,50,1.0,0.35
102,46,1.0,0.35
103,48,1.0,0.35
104,48,1.0,0.35
105,67,1.0,0.35
106,67,1.0,0.35
107,67,1.0,0.35
108,55,1.0,0.35
109,52,1.0,0.35
110,47,1.0,0.35
111,47,1.0,0.35
112,55,1.0,0.35
113,44,1.0,0.35
114,67,1.0,0.35
115,67,1.0,0.35
116,44,1.0,0.35
117,46,1.0,0.35
118,67,1.0,0.35
119,44,1.0,0.35
120,57,1.0,0.35
121,67,1.0,0.35
122,48,1.0,0.35
123,44,1.0,0.35
124,50,1.0,0.35
125,50,1.0,0.35
126,46,1.0,0.35
127,59,1.0,0.35
128,67,1.0,0.35
129,67,1.0,0.35
130,58,1.0,0.35
131,46,1.0,0.35
132,46,1.0,0.35
133,67,1.0,0.35
134,44,1.0,0.35
135,44,1.0,0.35
136,44,1.0,0.35
137,46,1.0,0.35
138,46,1.0,0.35
139,50,1.0,0.35
140,50,1.0,0.35
141,41,1.0,0.35
142,67,1.0,0.35
143,67,1.0,0.35
144,55,1.0,0.35
145,67,1.0,0.35
146,57,1.0,0.35
147,67,1.0,0.35
148,48,1.0,0.35
149,48,1.0,0.35
150,48,1.0,0.35
151,44,1.0,0.35
152,67,1.0,0.35
153,67,1.0,0.35
154,67,1.0,0.35
155,67,1.0,0.35
156,48,1.0,0.35
157,48,1.0,0.35
158,55,1.0,0.35
159,55,1.0,0.35
160,67,1.0,0.35
161,41,1.0,0.35
162,67,1.0,0.35
163,67,1.0,0.35
164,50,1.0,0.35
165,44,1.0,0.35
166,67,1.0,0.35
167,58,1.0,0.35
168,58,1.0,0.35
169,67,1.0,0.35
170,67,1.0,0.35
171,44,1.0,0.35
172,58,1.0,0.35
173,67,1.0,0.35
174,46,1.0,0.35
175,46,1.0,0.35
176,58,1.0,0.35
177,57,1.0,0.35
178,48,1.0,0.35
179,48,1.0,0.35
180,58,1.0,0.35
181,48,1.0,0.35
182,48,1.0,0.35
183,67,1.0,0.35
184,67,1.0,0.35
185,50,1.0,0.35
186,67,1.0,0.35
187,67,1.0,0.35
188,59,1.0,0.35
189,59,1.0,0.35
190,59,1.0,0.35
191,48,1.0,0.35
192,46,1.0,0.35
193,46,1.0,0.35
194,46,1.0,0.35
195,46,1.0,0.35
196,58,1.0,0.35
197,58,1.0,0.35
198,58,1.0,0.35
199,58,1.0,0.35
200,58,1.0,0.35
201,58,1.0,0.35
202,56,1.0,0.35
203,58,1.0,0.35
204,58,1.0,0.35
205,58,1.0,0.35
206,58,1.0,0.35
207,58,1.0,0.35
208,46,1.0,0.35
209,67,1.0,0.35
210,67,1.0,0.35
211,67,1.0,0.35
212,67,1.0,0.35
213,41,1.0,0.35
214,58,1.0,0.35
215,67,1.0,0.35
216,50,1.0,0.35
217,46,1.0,0.35
218,57,1.0,0.35
219,57,1.0,0.35
220,56,1.0,0.35
221,57,1.0,0.35
222,57,1.0,0.35
223,57,1.0,0.35
224,56,1.0,0.35
225,57,1.0,0.35
226,67,1.0,0.35
227,57,1.0,0.35
228,57,1.0,0.35
229,44,1.0,0.35
230,59,1.0,0.35
231,58,1.0,0.35
232,58,1.0,0.35
233,67,1.0,0.35
234,55,1.0,0.35
235,55,1.0,0.35
236,55,1.0,0.35
237,55,1.0,0.35
238,55,1.0,0.35
239,55,1.0,0.35
240,55,1.0,0.35
241,55,1.0,0.35
242,55,1.0,0.35
243,55,1.0,0.35
244,55,1.0,0.35
245,44,1.0,0.35
246,41,1.0,0.35
247,41,1.0,0.35
248,57,1.0,0.35
249,67,1.0,0.35
250,48,1.0,0.35
251,44,1.0,0.35
252,46,1.0,0.35
253,67,1.0,0.35
254,67,1.0,0.35
255,67,1.0,0.35
256,67,1.0,0.35
257,58,1.0,0.35
258,67,1.0,0.35
259,59,1.0,0.35
260,59,1.0,0.35
261,44,1.0,0.35
262,48,1.0,0.35
263,44,1.0,0.35
264,41,1.0,0.35
265,41,1.0,0.35
266,41,1.0,0.35
267,41,1.0,0.35
268,57,1.0,0.35
269,67,1.0,0.35
270,48,1.0,0.35
271,46,1.0,0.35
272,50,1.0,0.35
273,50,1.0,0.35
274,50,1.0,0.35
275,58,1.0,0.35
276,52,1.0,0.35
277,58,1.0,0.35
278,58,1.0,0.35
279,49,1.0,0.35
280,67,1.0,0.35
281,46,1.0,0.35
282,67,1.0,0.35
283,67,1.0,0.35
284,58,1.0,0.35
285,46,1.0,0.35
286,46,1.0,0.35
287,59,1.0,0.35
288,67,1.0,0.35
289,49,1.0,0.35
290,67,1.0,0.35
291,58,1.0,0.35
292,58,1.0,0.35
293,41,1.0,0.35
294,58,1.0,0.35
295,48,1.0,0.35
296,48,1.0,0.35
297,57,1.0,0.35
298,59,1.0,0.35
299,59,1.0,0.35
300,67,1.0,0.35
301,67,1.0,0.35
302,46,1.0,0.35
303,67,1.0,0.35
304,46,1.0,0.35
305,46,1.0,0.35
306,67,1.0,0.35
307,57,1.0,0.35
308,67,1.0,0.35
309,57,1.0,0.35
310,57,1.0,0.35
311,57,1.0,0.35
312,57,1.0,0.35
313,57,1.0,0.35
314,57,1.0,0.35
315,57,1.0,0.35
316,57,1.0,0.35
317,57,1.0,0.35
318,44,1.0,0.35
319,55,1.0,0.35
320,48,1.0,0.35
321,48,1.0,0.35
322,50,1.0,0.35
323,50,1.0,0.35
324,41,1.0,0.35
325,59,1.0,0.35
326,67,1.0,0.35
327,59,1.0,0.35
328,55,1.0,0.35
329,67,1.0,0.35
330,56,1.0,0.35
331,57,1.0,0.35
332,41,1.0,0.35
333,67,1.0,0.35
334,50,1.0,0.35
335,50,1.0,0.35
336,44,1.0,0.35
337,44,1.0,0.35
338,44,1.0,0.35
339,44,1.0,0.35
340,67,1.0,0.35
341,57,1.0,0.35
342,58,1.0,0.35
343,48,1.0,0.35
344,48,1.0,0.35
345,48,1.0,0.35
346,58,1.0,0.35
347,48,1.0,0.35
348,49,1.0,0.35
349,48,1.0,0.35
350,48,1.0,0.35
351,58,1.0,0.35
352,48,1.0,0.35
353,50,1.0,0.35
354,50,1.0,0.35
355,67,1.0,0.35
356,67,1.0,0.35
357,67,1.0,0.35
358,41,1.0,0.35
359,41,1.0,0.35
360,41,1.0,0.35
361,44,1.0,0.35
362,58,1.0,0.35
363,67,1.0,0.35
364,49,1.0,0.35
365,67,1.0,0.35
366,67,1.0,0.35
367,67,1.0,0.35
368,48,1.0,0.35
369,44,1.0,0.35
370,44,1.0,0.35
371,67,1.0,0.35
372,67,1.0,0.35
373,67,1.0,0.35
374,41,1.0,0.35
375,67,1.0,0.35
376,48,1.0,0.35
377,48,1.0,0.35
378,48,1.0,0.35
379,48,1.0,0.35
380,48,1.0,0.35
381,48,1.0,0.35
382,48,1.0,0.35
383,48,1.0,0.35
384,48,1.0,0.35
385,48,1.0,0.35
386,48,1.0,0.35
387,48,1.0,0.35
388,48,1.0,0.35
389,48,1.0,0.35
390,48,1.0,0.35
391,48,1.0,0.35
392,48,1.0,0.35
393,48,1.0,0.35
394,48,1.0,0.35
395,48,1.0,0.35
396,48,1.0,0.35
397,48,1.0,0.35
398,53,1.0,0.35
399,58,1.0,0.35
400,59,1.0,0.35
401,58,1.0,0.35
402,48,1.0,0.35
403,58,1.0,0.35
404,67,1.0,0.35
405,67,1.0,0.35
406,41,1.0,0.35
407,41,1.0,0.35
408,46,1.0,0.35
409,67,1.0,0.35
410,52,1.0,0.35
411,46,1.0,0.35
412,46,1.0,0.35
413,58,1.0,0.35
414,48,1.0,0.35
415,51,1.0,0.35
416,47,1.0,0.35
417,44,1.0,0.35
418,59,1.0,0.35
419,67,1.0,0.35
420,67,1.0,0.35
421,41,1.0,0.35
422,67,1.0,0.35
423,44,1.0,0.35
424,67,1.0,0.35
425,58,1.0,0.35
426,58,1.0,0.35
427,67,1.0,0.35
428,50,1.0,0.35
429,50,1.0,0.35
430,41,1.0,0.35
431,46,1.0,0.35
432,46,1.0,0.35
433,46,1.0,0.35
434,67,1.0,0.35
435,53,1.0,0.35
436,49,1.0,0.35
437,44,1.0,0.35
438,44,1.0,0.35
439,3,1.0,0.35
440,58,1.0,0.35
441,41,1.0,0.35
442,44,1.0,0.35
443,44,1.0,0.35
444,44,1.0,0.35
445,67,1.0,0.35
446,50,1.0,0.35
447,50,1.0,0.35
448,50,1.0,0.35
449,9,1.0,0.35
450,58,1.0,0.35
451,41,1.0,0.35
452,41,1.0,0.35
453,67,1.0,0.35
454,56,1.0,0.35
455,44,1.0,0.35
456,42,1.0,0.35
457,58,1.0,0.35
458,58,1.0,0.35
459,67,1.0,0.35
460,67,1.0,0.35
461,50,1.0,0.35
462,67,1.0,0.35
463,12,1.0,0.35
464,67,1.0,0.35
465,57,1.0,0.35
466,41,1.0,0.35
467,59,1.0,0.35
468,56,1.0,0.35
469,55,1.0,0.35
470,44,1.0,0.35
471,59,1.0,0.35
472,53,1.0,0.35
473,67,1.0,0.35
474,67,1.0,0.35
475,3,1.0,0.35
476,47,1.0,0.35
477,55,1.0,0.35
478,55,1.0,0.35
479,48,1.0,0.35
480,59,1.0,0.35
481,46,1.0,0.35
482,44,1.0,0.35
483,58,1.0,0.35
484,58,1.0,0.35
485,44,1.0,0.35
486,67,1.0,0.35
487,41,1.0,0.35
488,41,1.0,0.35
489,67,1.0,0.35
490,67,1.0,0.35
491,56,1.0,0.35
492,67,1.0,0.35
493,67,1.0,0.35
494,67,1.0,0.35
495,67,1.0,0.35
496,41,1.0,0.35
497,56,1.0,0.35
498,41,1.0,0.35
499,41,1.0,0.35
500,41,1.0,0.35
501,41,1.0,0.35
502,41,1.0,0.35
503,41,1.0,0.35
504,41,1.0,0.35
505,41,1.0,0.35
506,41,1.0,0.35
507,47,1.0,0.35
508,59,1.0,0.35
509,59,1.0,0.35
510,41,1.0,0.35
511,56,1.0,0.35
512,53,1.0,0.35
513,67,1.0,0.35
514,55,1.0,0.35
515,58,1.0,0.35
516,46,1.0,0.35
517,46,1.0,0.35
518,67,1.0,0.35
519,57,1.0,0.35
520,46,1.0,0.35
521,44,1.0,0.35
522,45,1.0,0.35
523,56,1.0,0.35
524,38,1.0,0.35
525,41,1.0,0.35
526,58,1.0,0.35
527,44,1.0,0.35
528,57,1.0,0.35
529,41,1.0,0.35
530,41,1.0,0.35
531,67,1.0,0.35
532,46,1.0,0.35
533,67,1.0,0.35
534,50,1.0,0.35
535,44,1.0,0.35
536,59,1.0,0.35
537,57,1.0,0.35
538,55,1.0,0.35
539,48,1.0,0.35
540,47,1.0,0.35
541,50,1.0,0.35
542,58,1.0,0.35
543,58,1.0,0.35
544,58,1.0,0.35
545,44,1.0,0.35
546,67,1.0,0.35
547,44,1.0,0.35
548,67,1.0,0.35
549,59,1.0,0.35
550,59,1.0,0.35
551,59,1.0,0.35
552,46,1.0,0.35
553,44,1.0,0.35
554,44,1.0,0.35
555,41,1.0,0.35
556,48,1.0,0.35
557,58,1.0,0.35
558,41,1.0,0.35
559,49,1.0,0.35
560,57,1.0,0.35
561,16,1.0,0.35
562,58,1.0,0.35
563,58,1.0,0.35
564,55,1.0,0.35
565,41,1.0,0.35
566,41,1.0,0.35
567,54,1.0,0.35
568,58,1.0,0.35
569,41,1.0,0.35
570,41,1.0,0.35
571,46,1.0,0.35
572,58,1.0,0.35
573,41,1.0,0.35
574,49,1.0,0.35
575,48,1.0,0.35
576,58,1.0,0.35
577,56,1.0,0.35
578,63,1.0,0.35
579,50,1.0,0.35
580,23,1.0,0.35
581,58,1.0,0.35
582,59,1.0,0.35
583,17,1.0,0.35
584,50,1.0,0.35
585,50,1.0,0.35
586,46,1.0,0.35
587,46,1.0,0.35
588,44,1.0,0.35
589,59,1.0,0.35
590,44,1.0,0.35
591,56,1.0,0.35
592,50,1.0,0.35
593,58,1.0,0.35
594,47,1.0,0.35
595,18,1.0,0.35
596,47,1.0,0.35
597,56,1.0,0.35
598,44,1.0,0.35
599,55,1.0,0.35
600,50,1.0,0.35
601,67,1.0,0.35
602,41,1.0,0.35
603,5,1.0,0.35
604,46,1.0,0.35
605,40,1.0,0.35
606,14,1.0,0.35
607,67,1.0,0.35
608,41,1.0,0.35
609,50,1.0,0.35
610,46,1.0,0.35
611,58,1.0,0.35
612,67,1.0,0.35
613,52,1.0,0.35
614,45,1.0,0.35
615,67,1.0,0.35
616,50,1.0,0.35
617,50,1.0,0.35
618,50,1.0,0.35
619,46,1.0,0.35
620,42,1.0,0.35
621,48,1.0,0.35
622,63,1.0,0.35
623,56,1.0,0.35
624,56,1.0,0.35
625,46,1.0,0.35
626,17,1.0,0.35
627,49,1.0,0.35
628,48,1.0,0.35
629,52,1.0,0.35
630,43,1.0,0.35
631,40,1.0,0.35
632,15,1.0,0.35
633,11,1.0,0.35
634,16,1.0,0.35
635,46,1.0,0.35
636,3,1.0,0.35
637,43,1.0,0.35
638,59,1.0,0.35
639,47,1.0,0.35
640,50,1.0,0.35
641,59,1.0,0.35
642,67,1.0,0.35
643,46,1.0,0.35
644,56,1.0,0.35
645,48,1.0,0.35
646,51,1.0,0.35
647,49,1.0,0.35
648,32,1.0,0.35
649,41,1.0,0.35
650,66,1.0,0.35
651,56,1.0,0.35
652,56,1.0,0.35
653,7,1.0,0.35
654,67,1.0,0.35
655,44,1.0,0.35
656,48,1.0,0.35
657,13,1.0,0.35
658,5,1.0,0.35
659,24,1.0,0.35
660,61,1.0,0.35
661,41,1.0,0.35
662,50,1.0,0.35
663,59,1.0,0.35
664,56,1.0,0.35
665,46,1.0,0.35
666,41,1.0,0.35
667,59,1.0,0.35
668,27,1.0,0.35
669,56,1.0,0.35
670,29,1.0,0.35
671,59,1.0,0.35
672,41,1.0,0.35
673,42,1.0,0.35
674,41,1.0,0.35
675,32,1.0,0.35
676,54,1.0,0.35
677,43,1.0,0.35
678,49,1.0,0.35
679,59,1.0,0.35
680,19,1.0,0.35
681,48,1.0,0.35
682,40,1.0,0.35
683,46,1.0,0.35
684,68,1.0,0.35
685,46,1.0,0.35
686,44,1.0,0.35
687,50,1.0,0.35
688,6,1.0,0.35
689,42,1.0,0.35
690,59,1.0,0.35
691,1,1.0,0.35
692,16,1.0,0.35
693,46,1.0,0.35
694,56,1.0,0.35
695,57,1.0,0.35
696,57,1.0,0.35
697,48,1.0,0.35
698,46,1.0,0.35
699,41,1.0,0.35
700,41,1.0,0.35
701,20,1.0,0.35
702,3,1.0,0.35
703,62,1.0,0.35
704,31,1.0,0.35
705,49,1.0,0.35
706,50,1.0,0.35
707,41,1.0,0.35
708,50,1.0,0.35
709,50,1.0,0.35
710,59,1.0,0.35
711,24,1.0,0.35
712,15,1.0,0.35
713,47,1.0,0.35
714,58,1.0,0.35
715,52,1.0,0.35
716,12,1.0,0.35
717,44,1.0,0.35
718,46,1.0,0.35
719,48,1.0,0.35
720,41,1.0,0.35
721,44,1.0,0.35
722,41,1.0,0.35
723,55,1.0,0.35
724,12,1.0,0.35
725,44,1.0,0.35
726,57,1.0,0.35
727,49,1.0,0.35
728,59,1.0,0.35
729,41,1.0,0.35
730,56,1.0,0.35
731,29,1.0,0.35
732,1,1.0,0.35
733,46,1.0,0.35
734,48,1.0,0.35
735,50,1.0,0.35
736,55,1.0,0.35
737,24,1.0,0.35
738,46,1.0,0.35
739,53,1.0,0.35
740,56,1.0,0.35
741,48,1.0,0.35
742,45,1.0,0.35
743,51,1.0,0.35
744,21,1.0,0.35
745,48,1.0,0.35
746,64,1.0,0.35
747,59,1.0,0.35
748,67,1.0,0.35
749,46,1.0,0.35
750,17,1.0,0.35
751,49,1.0,0.35
752,56,1.0,0.35
753,44,1.0,0.35
754,41,1.0,0.35
755,21,1.0,0.35
756,57,1.0,0.35
757,45,1.0,0.35
758,57,1.0,0.35
759,30,1.0,0.35
760,46,1.0,0.35
761,2,1.0,0.35
762,61,1.0,0.35
763,24,1.0,0.35
764,49,1.0,0.35
765,41,1.0,0.35
766,46,1.0,0.35
767,55,1.0,0.35
768,50,1.0,0.35
769,42,1.0,0.35
770,4,1.0,0.35
771,52,1.0,0.35
772,25,1.0,0.35
773,26,1.0,0.35
774,13,1.0,0.35
775,37,1.0,0.35
776,58,1.0,0.35
777,44,1.0,0.35
778,48,1.0,0.35
779,40,1.0,0.35
780,34,1.0,0.35
781,43,1.0,0.35
782,3,1.0,0.35
783,52,1.0,0.35
784,39,1.0,0.35
785,54,1.0,0.35
786,53,1.0,0.35
787,64,1.0,0.35
788,26,1.0,0.35
789,49,1.0,0.35
790,65,1.0,0.35
791,49,1.0,0.35
792,19,1.0,0.35
793,52,1.0,0.35
794,12,1.0,0.35
795,61,1.0,0.35
796,50,1.0,0.35
797,44,1.0,0.35
798,9,1.0,0.35
799,52,1.0,0.35
800,52,1.0,0.35
801,39,1.0,0.35
802,53,1.0,0.35
803,46,1.0,0.35
804,41,1.0,0.35
805,41,1.0,0.35
806,49,1.0,0.35
807,52,1.0,0.35
808,8,1.0,0.35
809,46,1.0,0.35
810,59,1.0,0.35
811,49,1.0,0.35
812,46,1.0,0.35
813,58,1.0,0.35
814,49,1.0,0.35
815,46,1.0,0.35
816,44,1.0,0.35
817,50,1.0,0.35
818,59,1.0,0.35
819,50,1.0,0.35
820,67,1.0,0.35
821,31,1.0,0.35
822,58,1.0,0.35
823,41,1.0,0.35
824,22,1.0,0.35
825,49,1.0,0.35
826,46,1.0,0.35
827,4,1.0,0.35
828,67,1.0,0.35
829,47,1.0,0.35
830,34,1.0,0.35
831,25,1.0,0.35
832,46,1.0,0.35
833,53,1.0,0.35
834,18,1.0,0.35
835,49,1.0,0.35
836,44,1.0,0.35
837,31,1.0,0.35
838,22,1.0,0.35
839,16,1.0,0.35
840,58,1.0,0.35
841,48,1.0,0.35
842,50,1.0,0.35
843,3,1.0,0.35
844,41,1.0,0.35
845,46,1.0,0.35
846,10,1.0,0.35
847,44,1.0,0.35
848,51,1.0,0.35
849,46,1.0,0.35
850,15,1.0,0.35
851,48,1.0,0.35
852,51,1.0,0.35
853,36,1.0,0.35
854,46,1.0,0.35
855,44,1.0,0.35
856,41,1.0,0.35
857,47,1.0,0.35
858,2,1.0,0.35
859,46,1.0,0.35
860,44,1.0,0.35
861,60,1.0,0.35
862,13,1.0,0.35
863,69,1.0,0.35
864,37,1.0,0.35
865,46,1.0,0.35
866,46,1.0,0.35
867,44,1.0,0.35
868,3,1.0,0.35
869,48,1.0,0.35
870,49,1.0,0.35
871,12,1.0,0.35
872,57,1.0,0.35
873,40,1.0,0.35
874,49,1.0,0.35
875,62,1.0,0.35
876,69,1.0,0.35
877,55,1.0,0.35
878,44,1.0,0.35
879,35,1.0,0.35
880,46,1.0,0.35
881,38,1.0,0.35
882,22,1.0,0.35
883,44,1.0,0.35
884,12,1.0,0.35
885,53,1.0,0.35
886,46,1.0,0.35
887,15,1.0,0.35
888,27,1.0,0.35
889,48,1.0,0.35
890,39,1.0,0.35
891,49,1.0,0.35
892,50,1.0,0.35
893,30,1.0,0.35
894,35,1.0,0.35
895,15,1.0,0.35
896,59,1.0,0.35
897,64,1.0,0.35
898,42,1.0,0.35
899,39,1.0,0.35
900,44,1.0,0.35
901,64,1.0,0.35
902,20,1.0,0.35
903,40,1.0,0.35
904,7,1.0,0.35
905,57,1.0,0.35
906,48,1.0,0.35
907,48,1.0,0.35
908,58,1.0,0.35
909,53,1.0,0.35
910,20,1.0,0.35
911,40,1.0,0.35
912,41,1.0,0.35
913,41,1.0,0.35
914,44,1.0,0.35
915,36,1.0,0.35
916,34,1.0,0.35
917,58,1.0,0.35
918,58,1.0,0.35
919,44,1.0,0.35
